Date,USD (Average),EURO (Average),GBP (Average)
2012-01-05,1606.75,1253.161,1035.438
2012-01-04,1608.0,1237.8055,1028.3335
2012-01-03,1594.0,1223.094,1021.892
2011-12-29,1534.25,1188.2415,996.499
2011-12-28,1577.5,1210.0594999999998,1011.6099999999999
2011-12-22,1607.75,1231.2845,1024.8274999999999
2011-12-21,1622.75,1238.3365,1032.5295
2011-12-20,1609.25,1229.0900000000001,1028.306
2011-12-19,1595.5,1224.9995,1028.79
2011-12-16,1591.75,1220.902,1024.8870000000002
2011-12-15,1582.0,1216.88,1020.8455
2011-12-14,1619.0,1245.222,1046.092
2011-12-13,1668.75,1264.6825,1070.4305
2011-12-12,1669.75,1260.1815000000001,1070.4555
2011-12-09,1710.5,1279.6444999999999,1093.4255
2011-12-08,1727.0,1291.828,1100.6194999999998
2011-12-07,1733.25,1293.6689999999999,1106.7694999999999
2011-12-06,1714.0,1280.06,1095.7305000000001
2011-12-05,1744.0,1295.787,1113.3474999999999
2011-12-02,1749.0,1297.0925,1115.5405
2011-12-01,1751.0,1297.9505,1113.301
2011-11-30,1725.0,1289.576,1102.6889999999999
2011-11-29,1717.0,1283.1785,1098.423
2011-11-28,1714.0,1280.7775,1100.6935
2011-11-25,1682.25,1267.9935,1086.5810000000001
2011-11-24,1695.75,1270.3195,1093.643
2011-11-23,1683.5,1258.8325,1082.08
2011-11-22,1698.25,1255.083,1085.388
2011-11-21,1703.0,1265.983,1087.419
2011-11-18,1724.5,1275.049,1091.1425
2011-11-17,1749.25,1296.3335000000002,1110.1480000000001
2011-11-16,1764.5,1306.307,1119.781
2011-11-15,1775.0,1309.77,1120.3690000000001
2011-11-14,1778.25,1301.659,1115.9755
2011-11-11,1768.5,1294.8445000000002,1108.8125
2011-11-10,1761.0,1295.7095,1105.9470000000001
2011-11-09,1782.0,1306.8110000000001,1116.2350000000001
2011-11-08,1794.5,1299.3780000000002,1114.423
2011-11-07,1773.0,1289.1655,1106.563
2011-11-04,1752.5,1271.0835000000002,1096.2714999999998
2011-11-03,1745.25,1268.3665,1091.806
2011-11-02,1737.0,1259.6965,1084.777
2011-11-01,1700.5,1243.4654999999998,1066.9465
2011-10-31,1720.0,1229.3629999999998,1072.6535
2011-10-28,1738.0,1227.2725,1079.6035
2011-10-27,1713.0,1218.2265,1069.7205
2011-10-26,1714.0,1231.456,1071.451
2011-10-25,1656.125,1190.5205,1036.2759999999998
2011-10-24,1651.5,1191.7734999999998,1035.8775
2011-10-21,1632.75,1180.8319999999999,1029.079
2011-10-20,1624.5,1178.923,1031.0995
2011-10-19,1651.75,1195.844,1045.4115000000002
2011-10-18,1644.5,1202.5505,1047.874
2011-10-17,1685.5,1220.0605,1068.0895
2011-10-14,1677.0,1212.3665,1061.394
2011-10-13,1664.5,1213.805,1060.326
2011-10-12,1684.5,1221.2265,1069.1165
2011-10-11,1662.5,1223.371,1064.409
2011-10-10,1662.5,1221.723,1061.8274999999999
2011-10-07,1651.5,1227.2015000000001,1061.209
2011-10-06,1642.25,1229.778,1065.8445000000002
2011-10-05,1608.5,1207.304,1040.5259999999998
2011-10-04,1655.0,1253.98,1076.482
2011-10-03,1657.75,1242.738,1068.345
2011-09-30,1624.5,1204.4940000000001,1041.812
2011-09-29,1616.5,1185.3339999999998,1030.115
2011-09-28,1649.0,1210.0985,1054.5545
2011-09-27,1665.0,1226.3400000000001,1066.834
2011-09-26,1606.5,1194.6390000000001,1035.7869999999998
2011-09-23,1709.5,1264.8400000000001,1106.0845
2011-09-22,1743.75,1293.829,1131.4099999999999
2011-09-21,1801.625,1316.3020000000001,1152.038
2011-09-20,1795.5,1312.501,1144.359
2011-09-19,1805.5,1324.9855,1150.466
2011-09-16,1786.0,1292.933,1129.946
2011-09-15,1794.0,1296.5735,1133.3465
2011-09-14,1823.75,1333.7914999999998,1156.5065
2011-09-13,1813.0,1327.8605,1146.6305
2011-09-12,1838.5,1348.0405,1160.5615
2011-09-09,1865.25,1354.1125,1170.3035
2011-09-08,1841.0,1313.0285,1152.5915
2011-09-07,1827.0,1299.9395,1142.7325
2011-09-06,1893.0,1338.556,1177.841
2011-09-05,1895.75,1343.365,1176.7945
2011-09-02,1864.625,1310.081,1150.6855
2011-09-01,1818.25,1272.7055,1122.2775000000001
2011-08-31,1819.75,1260.17,1116.1765
2011-08-30,1808.0,1254.24,1109.422
2011-08-26,1787.5,1240.0335,1096.597
2011-08-25,1722.75,1195.899,1054.1889999999999
2011-08-24,1810.0,1251.6845,1098.408
2011-08-23,1881.25,1302.8539999999998,1137.5300000000002
2011-08-22,1877.625,1303.1825,1139.1285
2011-08-19,1855.0,1290.062,1120.3184999999999
2011-08-18,1809.25,1261.2945,1098.437
2011-08-17,1791.0,1237.6525000000001,1085.732
2011-08-16,1780.75,1237.19,1087.1154999999999
2011-08-15,1738.5,1208.9105,1063.566
2011-08-12,1745.5,1225.1245,1071.6799999999998
2011-08-11,1773.0,1246.9569999999999,1096.485
2011-08-10,1762.875,1232.9940000000001,1088.3665
2011-08-09,1753.0,1230.1725000000001,1073.039
2011-08-08,1701.375,1194.6575,1038.2725
2011-08-05,1661.875,1172.038,1018.625
2011-08-04,1671.875,1178.3899999999999,1023.24
2011-08-03,1668.375,1164.9850000000001,1017.895
2011-08-02,1630.875,1146.3249999999998,1001.549
2011-08-01,1618.25,1127.365,988.9725000000001
2011-07-29,1621.125,1131.435,991.8765000000001
2011-07-28,1615.5,1127.4,988.7995
2011-07-27,1623.0,1121.6,989.7265
2011-07-26,1611.375,1113.595,983.5955
2011-07-25,1616.0,1125.7399999999998,993.1479999999999
2011-07-22,1595.0,1110.55,979.5815
2011-07-21,1600.75,1124.17,988.7725
2011-07-20,1585.125,1117.31,982.5355
2011-07-19,1601.5,1129.245,993.548
2011-07-18,1598.625,1136.5149999999999,993.552
2011-07-15,1582.75,1119.71,982.4955
2011-07-14,1591.5,1118.1799999999998,986.183
2011-07-13,1575.25,1117.835,986.5345
2011-07-12,1547.5,1106.8600000000001,975.4784999999999
2011-07-11,1549.5,1099.5,971.5115000000001
2011-07-08,1533.75,1072.625,958.4685
2011-07-07,1526.875,1066.7399999999998,955.282
2011-07-06,1521.525,1061.3,950.212
2011-07-05,1504.375,1039.29,933.9
2011-07-04,1495.125,1029.665,929.2545
2011-07-01,1487.875,1026.79,929.08
2011-06-30,1506.75,1040.5749999999998,942.0735
2011-06-29,1505.125,1047.005,940.233
2011-06-28,1500.75,1048.715,939.8265
2011-06-27,1499.5,1054.835,938.3900000000001
2011-06-24,1517.875,1066.565,948.0785
2011-06-23,1532.25,1078.435,959.5345
2011-06-22,1549.25,1075.87,960.0035
2011-06-21,1543.875,1076.06,953.451
2011-06-20,1540.5,1079.2350000000001,951.894
2011-06-17,1531.875,1073.455,947.2655
2011-06-16,1524.125,1079.795,946.133
2011-06-15,1523.75,1065.115,936.226
2011-06-14,1517.5,1050.79,925.7570000000001
2011-06-13,1525.475,1061.83,936.2785
2011-06-10,1535.125,1062.7350000000001,943.7885
2011-06-09,1535.875,1054.88,936.6279999999999
2011-06-08,1536.625,1050.005,938.569
2011-06-07,1546.7,1054.655,940.4159999999999
2011-06-06,1545.875,1057.01,942.6675
2011-06-03,1535.5,1057.865,940.9545
2011-06-02,1540.125,1067.05,941.5125
2011-06-01,1533.0,1063.1100000000001,934.3005
2011-05-31,1536.75,1066.815,932.183
2011-05-27,1529.0,1075.13,930.6995
2011-05-26,1520.0,1074.0900000000001,931.6635
2011-05-25,1526.625,1085.4850000000001,941.3465
2011-05-24,1523.875,1080.76,943.5455
2011-05-23,1509.5,1076.9850000000001,936.211
2011-05-20,1496.75,1051.755,923.0045
2011-05-19,1490.875,1045.495,921.8015
2011-05-18,1493.875,1049.33,924.4035
2011-05-17,1487.0,1047.8400000000001,915.3795
2011-05-16,1497.875,1057.23,924.0999999999999
2011-05-13,1508.375,1057.62,928.2305
2011-05-12,1488.875,1050.575,914.9085
2011-05-11,1516.25,1056.1,921.8444999999999
2011-05-10,1515.375,1055.5349999999999,926.4380000000001
2011-05-09,1503.5,1048.005,920.5015
2011-05-06,1487.125,1024.23,906.5645
2011-05-05,1512.75,1023.72,918.181
2011-05-04,1538.5,1033.21,930.45
2011-05-03,1543.375,1042.085,936.23
2011-04-28,1533.25,1032.98,919.269
2011-04-27,1509.5,1028.48,911.3415
2011-04-26,1501.25,1026.81,911.4490000000001
2011-04-21,1505.5,1031.17,909.3105
2011-04-20,1503.0,1035.625,917.642
2011-04-19,1492.75,1044.835,916.2215
2011-04-18,1488.75,1041.53,915.0825
2011-04-15,1474.625,1021.21,902.629
2011-04-14,1461.625,1011.3299999999999,894.8625
2011-04-13,1457.75,1006.735,896.746
2011-04-12,1455.875,1006.385,894.774
2011-04-11,1468.75,1016.3299999999999,897.0025
2011-04-08,1470.0,1019.35,897.2170000000001
2011-04-07,1458.0,1020.225,892.89
2011-04-06,1459.25,1020.56,895.575
2011-04-05,1434.0,1011.105,883.005
2011-04-04,1434.0,1008.65,888.6410000000001
2011-04-01,1426.25,1009.87,890.7895000000001
2011-03-31,1435.0,1010.495,892.175
2011-03-30,1422.25,1010.485,886.2225000000001
2011-03-29,1415.75,1004.26,884.928
2011-03-28,1418.5,1007.315,887.013
2011-03-25,1435.0,1013.595,891.5550000000001
2011-03-24,1444.125,1019.07,891.765
2011-03-23,1436.25,1013.205,882.086
2011-03-22,1425.75,1002.605,870.156
2011-03-21,1429.875,1008.8,878.4095
2011-03-18,1417.75,1004.4649999999999,878.2995000000001
2011-03-17,1403.625,1001.375,869.7915
2011-03-16,1400.25,1004.775,871.9425
2011-03-15,1403.75,1008.6700000000001,875.5155
2011-03-14,1423.375,1019.1,883.152
2011-03-11,1410.625,1022.7149999999999,881.2555
2011-03-10,1418.75,1025.585,879.3245
2011-03-09,1431.25,1029.865,884.252
2011-03-08,1430.625,1029.11,885.012
2011-03-07,1437.25,1025.7649999999999,882.511
2011-03-04,1422.5,1017.015,874.0655
2011-03-03,1426.0,1025.95,876.836
2011-03-02,1433.0,1034.995,878.413
2011-03-01,1417.625,1025.525,869.977
2011-02-28,1410.375,1019.605,868.752
2011-02-25,1403.75,1019.9449999999999,874.3385
2011-02-24,1413.0,1024.875,873.5975
2011-02-23,1405.25,1023.005,865.22
2011-02-22,1397.75,1024.105,864.3824999999999
2011-02-21,1401.25,1025.09,863.7695
2011-02-18,1384.5,1018.4,853.813
2011-02-17,1378.0,1014.8050000000001,853.462
2011-02-16,1372.875,1016.385,854.5535
2011-02-15,1372.5,1015.54,853.2360000000001
2011-02-14,1360.875,1010.375,849.5630000000001
2011-02-11,1361.5,1006.02,851.15
2011-02-10,1356.0,995.7784999999999,844.412
2011-02-09,1363.75,997.3325,847.7075
2011-02-08,1358.75,996.2239999999999,844.98
2011-02-07,1347.25,994.616,836.308
2011-02-04,1351.25,994.3515,839.9200000000001
2011-02-03,1330.25,970.472,821.577
2011-02-02,1337.0,967.6145,824.851
2011-02-01,1334.5,971.3935,828.8555
2011-01-31,1330.25,972.344,835.3054999999999
2011-01-28,1317.5,960.2805000000001,829.3475000000001
2011-01-27,1336.0,973.2995000000001,838.5385
2011-01-26,1331.75,973.5,839.0029999999999
2011-01-25,1325.0,973.908,839.75
2011-01-24,1345.25,989.2405,843.3140000000001
2011-01-21,1343.75,992.0274999999999,842.665
2011-01-20,1355.0,1005.4095,849.52
2011-01-19,1372.875,1018.075,859.121
2011-01-18,1369.125,1020.065,854.7695
2011-01-17,1359.0,1022.765,854.9055000000001
2011-01-14,1368.125,1022.4749999999999,862.411
2011-01-13,1381.125,1044.0149999999999,874.3325
2011-01-12,1381.125,1059.51,882.3685
2011-01-11,1377.5,1065.765,886.253
2011-01-10,1368.25,1060.37,882.2864999999999
2011-01-07,1362.5,1049.5700000000002,879.9385
2011-01-06,1372.25,1048.6750000000002,886.0975
2011-01-05,1375.375,1041.59,884.0815
2011-01-04,1397.0,1044.0100000000002,894.5895
2010-12-30,1408.5,1060.305,911.001
2010-12-29,1408.0,1072.635,913.4825
2010-12-23,1378.75,1053.6399999999999,894.627
2010-12-22,1388.0,1058.295,899.373
2010-12-21,1384.5,1052.93,893.168
2010-12-20,1380.5,1050.65,889.095
2010-12-17,1371.625,1033.135,880.9465
2010-12-16,1373.5,1038.835,880.7595
2010-12-15,1388.5,1041.95,886.2915
2010-12-14,1399.75,1042.37,884.657
2010-12-13,1393.625,1049.855,884.529
2010-12-10,1382.625,1044.705,874.5205000000001
2010-12-09,1386.625,1049.3600000000001,878.5274999999999
2010-12-08,1390.25,1050.48,882.3185000000001
2010-12-07,1423.0,1064.125,900.433
2010-12-06,1413.375,1064.09,901.2445
2010-12-03,1397.625,1050.21,891.54
2010-12-02,1389.5,1053.0500000000002,890.165
2010-12-01,1388.5,1059.36,889.2935
2010-11-30,1379.25,1059.945,887.977
2010-11-29,1358.5,1034.395,873.1295
2010-11-26,1360.75,1026.905,868.2919999999999
2010-11-25,1371.875,1029.7800000000002,870.3685
2010-11-24,1374.375,1029.045,871.79
2010-11-23,1369.25,1012.8199999999999,860.7155
2010-11-22,1357.0,990.4839999999999,847.4414999999999
2010-11-19,1350.0,987.124,843.3745
2010-11-18,1353.5,994.2325,847.3969999999999
2010-11-17,1337.0,988.2475,839.587
2010-11-16,1356.125,997.7674999999999,846.7529999999999
2010-11-15,1367.75,1003.85,850.115
2010-11-12,1387.75,1011.665,862.4485
2010-11-11,1405.75,1025.6750000000002,871.5385
2010-11-10,1396.25,1016.3,870.751
2010-11-09,1418.625,1017.845,878.3505
2010-11-08,1389.25,998.312,860.803
2010-11-05,1389.875,984.1695,857.2035000000001
2010-11-04,1371.0,962.0335,844.539
2010-11-03,1352.0,962.892,838.733
2010-11-02,1354.5,967.886,846.0364999999999
2010-11-01,1358.0,975.434,846.447
2010-10-29,1341.75,967.443,841.8795
2010-10-28,1330.0,958.869,837.0844999999999
2010-10-27,1328.375,962.1705,839.1225
2010-10-26,1331.75,958.129,840.539
2010-10-25,1341.25,956.1215,852.913
2010-10-22,1320.75,948.3035,841.5635
2010-10-21,1344.375,959.857,852.2455
2010-10-20,1339.75,966.329,850.0464999999999
2010-10-19,1353.375,975.308,857.6875
2010-10-18,1363.5,979.4894999999999,858.357
2010-10-15,1372.375,976.2905000000001,855.435
2010-10-14,1377.0,978.0509999999999,859.6034999999999
2010-10-13,1362.0,975.198,859.606
2010-10-12,1346.0,974.2325000000001,851.0920000000001
2010-10-11,1350.0,968.5060000000001,847.3515
2010-10-08,1336.0,959.2845,839.6405
2010-10-07,1352.25,968.76,848.3125
2010-10-06,1346.75,971.1915,847.973
2010-10-05,1328.125,963.4915000000001,836.7719999999999
2010-10-04,1314.75,960.408,831.2375
2010-10-01,1314.625,956.2995000000001,830.5730000000001
2010-09-30,1309.0,959.22,827.0554999999999
2010-09-29,1307.5,961.822,826.669
2010-09-28,1291.5,958.7615000000001,816.8725
2010-09-27,1297.625,964.7415000000001,820.2955
2010-09-24,1297.5,965.2975,823.947
2010-09-23,1291.125,968.441,823.711
2010-09-22,1292.625,964.8285,824.5105
2010-09-21,1276.875,972.005,821.3544999999999
2010-09-20,1279.75,978.4785,821.1945000000001
2010-09-17,1277.75,975.2695,815.0715
2010-09-16,1271.875,971.973,815.2
2010-09-15,1268.7,976.9385,816.9105
2010-09-14,1259.375,979.102,816.367
2010-09-13,1243.375,970.137,805.8975
2010-09-10,1247.625,981.417,809.2280000000001
2010-09-09,1254.25,984.9615,812.8389999999999
2010-09-08,1256.5,988.366,812.2985
2010-09-07,1252.0,981.5005000000001,815.9345
2010-09-06,1249.25,969.9145000000001,811.8875
2010-09-03,1246.25,969.6625,808.1800000000001
2010-09-02,1248.125,973.692,811.553
2010-09-01,1248.25,974.6295,809.534
2010-08-31,1239.75,975.9835,804.775
2010-08-27,1234.75,971.365,797.3345
2010-08-26,1238.625,973.197,796.3679999999999
2010-08-25,1237.5,976.524,801.8795
2010-08-24,1220.0,964.3125,791.1025
2010-08-23,1226.5,965.635,788.5699999999999
2010-08-20,1227.0,964.333,790.083
2010-08-19,1230.75,957.1115,786.245
2010-08-18,1220.5,947.519,781.169
2010-08-17,1226.125,951.5174999999999,783.8969999999999
2010-08-16,1222.75,953.969,782.7875
2010-08-13,1214.625,946.7815,778.0325
2010-08-12,1206.5,939.608,772.835
2010-08-11,1201.75,923.5505,765.4259999999999
2010-08-10,1194.625,909.9835,758.133
2010-08-09,1204.5,908.1315,755.2435
2010-08-06,1201.125,906.175,754.2105
2010-08-05,1194.0,906.021,752.505
2010-08-04,1197.0,907.6835,752.5
2010-08-03,1185.75,897.2475,745.0065
2010-08-02,1183.25,903.1025,747.47
2010-07-30,1168.5,897.4655,748.2475
2010-07-29,1164.25,890.5074999999999,744.0245
2010-07-28,1160.5,891.5255,743.387
2010-07-27,1176.0,906.4984999999999,759.0915
2010-07-26,1186.25,917.5155,765.52
2010-07-23,1194.625,927.869,776.611
2010-07-22,1193.25,927.979,781.1769999999999
2010-07-21,1191.375,928.553,781.388
2010-07-20,1182.25,915.4870000000001,776.774
2010-07-19,1185.625,915.05,777.2535
2010-07-16,1197.0,923.2525,777.669
2010-07-15,1209.875,942.3634999999999,788.0445
2010-07-14,1209.625,952.0854999999999,793.5865
2010-07-13,1211.25,959.9749999999999,800.2415
2010-07-12,1204.625,958.2574999999999,801.5675
2010-07-09,1202.5,950.9014999999999,793.585
2010-07-08,1197.375,945.387,790.5015000000001
2010-07-07,1189.625,945.0450000000001,785.6705
2010-07-06,1202.875,954.5605,792.5925
2010-07-05,1208.25,964.863,799.002
2010-07-02,1206.0,961.2484999999999,793.89
2010-07-01,1237.0,1001.3845,824.9594999999999
2010-06-30,1242.25,1011.975,827.8095000000001
2010-06-29,1235.25,1014.29,821.0935
2010-06-28,1258.5,1019.325,834.9635000000001
2010-06-25,1248.25,1015.575,836.1765
2010-06-24,1234.75,1003.94,823.3865
2010-06-23,1234.75,1008.03,830.009
2010-06-22,1235.625,1006.35,837.691
2010-06-21,1257.0,1013.71,845.752
2010-06-18,1250.0,1009.905,843.4314999999999
2010-06-17,1239.75,1001.086,837.4675
2010-06-16,1235.0,1003.78,834.178
2010-06-15,1224.0,999.3924999999999,829.693
2010-06-14,1226.625,1001.777,831.5825
2010-06-11,1220.25,1007.055,834.7085
2010-06-10,1218.75,1007.03,833.3095000000001
2010-06-09,1234.25,1029.245,850.395
2010-06-08,1247.0,1045.4850000000001,866.514
2010-06-07,1213.7,1014.845,838.4555
2010-06-04,1203.5,992.9875,823.7865
2010-06-03,1217.375,992.519,830.0654999999999
2010-06-02,1218.0,997.1334999999999,832.7405
2010-06-01,1223.75,1004.9300000000001,840.5640000000001
2010-05-28,1210.75,977.2764999999999,832.5015000000001
2010-05-27,1210.875,989.444,835.8785
2010-05-26,1212.25,986.26,841.49
2010-05-25,1193.875,976.3019999999999,833.826
2010-05-24,1185.375,956.5325,821.812
2010-05-21,1181.625,940.6385,819.2394999999999
2010-05-20,1189.625,961.4725,829.7660000000001
2010-05-19,1202.25,980.8625,839.2339999999999
2010-05-18,1215.875,981.3354999999999,841.3785
2010-05-17,1233.125,999.251,853.7270000000001
2010-05-14,1237.625,993.6375,850.663
2010-05-13,1236.25,984.0405000000001,838.9069999999999
2010-05-12,1239.375,976.155,832.019
2010-05-11,1215.75,957.088,819.5695000000001
2010-05-10,1192.375,919.7180000000001,796.0840000000001
2010-05-07,1200.925,945.434,822.0915
2010-05-06,1181.625,925.7855,785.2365
2010-05-05,1168.5,904.492,772.739
2010-05-04,1184.625,904.3715,780.9035
2010-04-30,1177.25,885.086,769.231
2010-04-29,1168.375,883.0250000000001,767.2304999999999
2010-04-28,1162.625,882.4490000000001,766.0709999999999
2010-04-27,1150.875,863.761,749.9755
2010-04-26,1154.25,867.271,747.0635
2010-04-23,1139.75,856.151,743.4295
2010-04-22,1139.0,854.7475,740.0150000000001
2010-04-21,1143.375,852.1535,741.7535
2010-04-20,1143.625,847.637,743.9694999999999
2010-04-19,1131.875,841.635,742.0160000000001
2010-04-16,1154.25,852.473,747.546
2010-04-15,1152.875,850.83,746.366
2010-04-14,1156.375,848.341,748.948
2010-04-13,1148.75,846.6925,746.524
2010-04-12,1161.125,853.203,753.341
2010-04-09,1154.25,860.1345,751.4655
2010-04-08,1147.25,861.9795,755.391
2010-04-07,1137.625,850.1545,747.434
2010-04-06,1128.375,842.488,744.162
2010-04-01,1119.75,829.7215,735.346
2010-03-31,1112.5,824.531,734.2515
2010-03-30,1108.375,823.244,734.2945
2010-03-29,1109.375,824.262,740.695
2010-03-26,1097.25,819.4555,736.855
2010-03-25,1093.25,819.0060000000001,732.6485
2010-03-24,1092.375,817.922,731.7375
2010-03-23,1101.125,814.321,732.303
2010-03-22,1100.75,813.473,732.1105
2010-03-19,1113.5,822.46,738.7535
2010-03-18,1122.75,821.114,734.3035
2010-03-17,1126.5,818.2874999999999,734.4235
2010-03-16,1119.0,815.2655,739.1455000000001
2010-03-15,1104.125,806.0505,733.5405000000001
2010-03-12,1112.5,808.7615000000001,734.3695
2010-03-11,1105.0,809.3755,736.029
2010-03-10,1122.5,825.158,752.146
2010-03-09,1117.875,822.874,746.6465000000001
2010-03-08,1129.875,827.418,746.5554999999999
2010-03-05,1135.0,835.758,755.1565
2010-03-04,1135.375,831.3810000000001,751.6815
2010-03-03,1136.375,833.4865,755.092
2010-03-02,1121.25,829.108,750.1475
2010-03-01,1115.625,822.1045,744.402
2010-02-26,1110.375,817.263,729.89
2010-02-25,1093.625,809.703,714.6945000000001
2010-02-24,1098.0,809.463,711.071
2010-02-23,1109.5,816.8900000000001,719.1265
2010-02-22,1117.5,821.6605,722.319
2010-02-19,1109.875,821.947,720.6500000000001
2010-02-18,1111.75,816.947,711.1745000000001
2010-02-17,1118.625,815.4159999999999,709.4725000000001
2010-02-16,1115.25,816.4945,711.826
2010-02-15,1098.875,807.6405,701.2605
2010-02-12,1080.125,795.3795,691.5455
2010-02-11,1077.875,786.5775,690.6795
2010-02-10,1072.5,779.914,685.46
2010-02-09,1069.625,778.7864999999999,685.613
2010-02-08,1067.0,779.7415000000001,684.4805
2010-02-05,1055.125,771.3475,673.2405
2010-02-04,1092.875,790.327,690.636
2010-02-03,1116.875,799.0815,698.767
2010-02-02,1112.5,797.8054999999999,698.127
2010-02-01,1084.25,779.896,682.54
2010-01-29,1080.625,775.4195,671.5319999999999
2010-01-28,1089.875,779.2895,672.057
2010-01-27,1094.75,778.6,675.5845
2010-01-26,1092.0,775.5160000000001,677.062
2010-01-25,1099.375,775.9265,679.4665
2010-01-22,1090.25,771.225,674.136
2010-01-21,1106.125,785.823,682.8985
2010-01-20,1124.625,794.364,690.2745
2010-01-19,1133.5,791.9939999999999,691.5805
2010-01-18,1135.125,789.158,694.6700000000001
2010-01-15,1130.0,785.8105,694.1034999999999
2010-01-14,1137.875,784.8775,698.4045000000001
2010-01-13,1130.0,778.479,695.3215
2010-01-12,1152.0,793.9905,713.158
2010-01-11,1155.5,796.0455,715.5675
2010-01-08,1124.25,785.1185,702.154
2010-01-07,1130.5,788.355,709.779
2010-01-06,1127.5,784.948,705.3969999999999
2010-01-05,1124.25,779.457,701.0129999999999
2010-01-04,1117.25,775.8655,690.154
2009-12-30,1090.0,760.854,685.6465000000001
2009-12-29,1104.5,765.87,690.2475
2009-12-23,1082.875,758.6605,678.94
2009-12-22,1089.125,762.2094999999999,681.254
2009-12-21,1109.375,774.0820000000001,688.73
2009-12-18,1105.5,769.2045,682.1545000000001
2009-12-17,1119.25,779.694,694.0455
2009-12-16,1135.75,779.432,694.2655
2009-12-15,1118.5,768.7280000000001,688.2660000000001
2009-12-14,1121.875,765.9685,691.043
2009-12-11,1132.0,769.902,695.5585
2009-12-10,1127.125,765.5025,692.7455
2009-12-09,1141.625,774.194,701.6814999999999
2009-12-08,1155.5,780.3905,708.348
2009-12-07,1145.0,772.708,699.172
2009-12-04,1196.75,797.909,720.561
2009-12-03,1213.5,805.455,729.988
2009-12-02,1212.0,803.2085,727.513
2009-12-01,1193.0,791.2194999999999,719.7384999999999
2009-11-30,1173.875,780.5035,711.9849999999999
2009-11-27,1165.5,781.0355,709.0495000000001
2009-11-26,1182.875,785.7315,715.3775
2009-11-25,1178.125,783.0155,705.5909999999999
2009-11-24,1166.75,780.7215,706.054
2009-11-23,1167.75,779.3050000000001,702.6385
2009-11-20,1141.25,768.1825,690.934
2009-11-19,1135.75,763.6065,682.194
2009-11-18,1147.5,767.8405,683.22
2009-11-17,1133.25,761.417,674.213
2009-11-16,1129.375,744.341,675.809
2009-11-13,1105.75,744.412,663.7945
2009-11-12,1115.375,746.971,673.2715000000001
2009-11-11,1115.0,742.0965,668.6675
2009-11-10,1100.625,734.0205,658.9185
2009-11-09,1107.625,738.367,659.2819999999999
2009-11-06,1095.875,735.363,660.4445000000001
2009-11-05,1088.5,732.2819999999999,657.347
2009-11-04,1090.875,737.8285000000001,660.0165
2009-11-03,1059.5,722.468,649.2035
2009-11-02,1057.0,714.548,644.6485
2009-10-30,1042.25,703.9395,630.1765
2009-10-29,1037.25,701.744,627.821
2009-10-28,1033.625,699.387,631.8425
2009-10-27,1038.625,699.3885,634.4705
2009-10-26,1054.5,701.924,644.6625
2009-10-23,1061.5,706.678,647.5985
2009-10-22,1053.875,704.0625,637.3430000000001
2009-10-21,1053.625,704.0609999999999,634.6575
2009-10-20,1062.875,710.3355,646.6785
2009-10-19,1052.5,705.1685,645.531
2009-10-16,1047.625,703.6715,640.9449999999999
2009-10-15,1053.0,706.3565,648.9385
2009-10-14,1062.75,713.3295,665.903
2009-10-13,1061.0,716.6275,672.0375
2009-10-12,1055.375,714.9495,668.1475
2009-10-09,1049.125,711.56,658.4214999999999
2009-10-08,1049.875,711.6555000000001,653.9449999999999
2009-10-07,1043.625,710.261,657.09
2009-10-06,1029.5,698.606,645.845
2009-10-05,1004.875,687.212,629.5165
2009-10-02,1000.75,685.448,629.5005
2009-10-01,1005.25,690.0875000000001,629.0685000000001
2009-09-30,998.5,682.6179999999999,623.1125
2009-09-29,990.625,680.3040000000001,623.3755
2009-09-28,991.125,676.767,624.6075000000001
2009-09-25,994.25,676.638,621.0955
2009-09-24,1011.875,685.97,626.8395
2009-09-23,1012.5,685.116,616.457
2009-09-22,1014.875,686.3295,621.5174999999999
2009-09-21,998.125,681.3135,617.27
2009-09-18,1013.0,689.0930000000001,620.1410000000001
2009-09-17,1019.5,691.5615,616.701
2009-09-16,1016.375,692.095,616.2094999999999
2009-09-15,996.75,683.2435,604.8995
2009-09-14,996.75,683.948,601.9925000000001
2009-09-11,1003.25,687.675,600.8405
2009-09-10,989.625,680.81,597.0635
2009-09-09,997.625,685.7964999999999,603.159
2009-09-08,1002.625,693.6475,606.716
2009-09-07,992.875,692.5264999999999,605.5415
2009-09-04,988.125,693.8135,604.969
2009-09-03,982.75,687.9355,600.7950000000001
2009-09-02,959.875,675.066,592.457
2009-09-01,952.375,664.7185,586.6179999999999
2009-08-28,953.125,663.5975000000001,583.8805
2009-08-27,943.25,662.325,582.8475
2009-08-26,945.0,662.1555,581.608
2009-08-25,949.0,662.548,578.2705000000001
2009-08-24,952.625,665.429,577.593
2009-08-21,947.0,660.939,572.512
2009-08-20,942.0,662.1210000000001,570.5630000000001
2009-08-19,938.625,664.3215,571.841
2009-08-18,936.625,664.0375,569.4300000000001
2009-08-17,935.125,664.0325,573.203
2009-08-14,955.5,670.126,577.393
2009-08-13,954.75,668.78,575.7575
2009-08-12,945.375,667.6379999999999,574.261
2009-08-11,944.375,667.969,573.6705
2009-08-10,949.25,669.4735000000001,571.5245
2009-08-07,958.25,669.5,572.5335
2009-08-06,962.375,669.3885,569.557
2009-08-05,962.5,669.3085000000001,567.2605
2009-08-04,957.0,664.5809999999999,564.851
