Date,USD (Average),EURO (Average),GBP (Average)
13/06/11,1525.475,1061.83,936.2785
10/06/11,1535.125,1062.735,943.7885
09/06/11,1535.875,1054.88,936.628
08/06/11,1536.625,1050.005,938.569
07/06/11,1546.7,1054.655,940.416
06/06/11,1545.875,1057.01,942.6675
03/06/11,1535.5,1057.865,940.9545
02/06/11,1540.125,1067.05,941.5125
01/06/11,1533,1063.11,934.3005
31/05/11,1536.75,1066.815,932.183
27/05/11,1529,1075.13,930.6995
26/05/11,1520,1074.09,931.6635
25/05/11,1526.625,1085.485,941.3465
24/05/11,1523.875,1080.76,943.5455
23/05/11,1509.5,1076.985,936.211
20/05/11,1496.75,1051.755,923.0045
19/05/11,1490.875,1045.495,921.8015
18/05/11,1493.875,1049.33,924.4035
17/05/11,1487,1047.84,915.3795
16/05/11,1497.875,1057.23,924.1
13/05/11,1508.375,1057.62,928.2305
12/05/11,1488.875,1050.575,914.9085
11/05/11,1516.25,1056.1,921.8445
10/05/11,1515.375,1055.535,926.438
09/05/11,1503.5,1048.005,920.5015
06/05/11,1487.125,1024.23,906.5645
05/05/11,1512.75,1023.72,918.181
04/05/11,1538.5,1033.21,930.45
03/05/11,1543.375,1042.085,936.23
28/04/11,1533.25,1032.98,919.269
27/04/11,1509.5,1028.48,911.3415
26/04/11,1501.25,1026.81,911.449
21/04/11,1505.5,1031.17,909.3105
20/04/11,1503,1035.625,917.642
19/04/11,1492.75,1044.835,916.2215
18/04/11,1488.75,1041.53,915.0825
15/04/11,1474.625,1021.21,902.629
14/04/11,1461.625,1011.33,894.8625
13/04/11,1457.75,1006.735,896.746
12/04/11,1455.875,1006.385,894.774
11/04/11,1468.75,1016.33,897.0025
08/04/11,1470,1019.35,897.217
07/04/11,1458,1020.225,892.89
06/04/11,1459.25,1020.56,895.575
05/04/11,1434,1011.105,883.005
04/04/11,1434,1008.65,888.641
01/04/11,1426.25,1009.87,890.7895
31/03/11,1435,1010.495,892.175
30/03/11,1422.25,1010.485,886.2225
29/03/11,1415.75,1004.26,884.928
28/03/11,1418.5,1007.315,887.013
25/03/11,1435,1013.595,891.555
24/03/11,1444.125,1019.07,891.765
23/03/11,1436.25,1013.205,882.086
22/03/11,1425.75,1002.605,870.156
21/03/11,1429.875,1008.8,878.4095
18/03/11,1417.75,1004.465,878.2995
17/03/11,1403.625,1001.375,869.7915
16/03/11,1400.25,1004.775,871.9425
15/03/11,1403.75,1008.67,875.5155
14/03/11,1423.375,1019.1,883.152
11/03/11,1410.625,1022.715,881.2555
10/03/11,1418.75,1025.585,879.3245
09/03/11,1431.25,1029.865,884.252
08/03/11,1430.625,1029.11,885.012
07/03/11,1437.25,1025.765,882.511
04/03/11,1422.5,1017.015,874.0655
03/03/11,1426,1025.95,876.836
02/03/11,1433,1034.995,878.413
01/03/11,1417.625,1025.525,869.977
28/02/11,1410.375,1019.605,868.752
25/02/11,1403.75,1019.945,874.3385
24/02/11,1413,1024.875,873.5975
23/02/11,1405.25,1023.005,865.22
22/02/11,1397.75,1024.105,864.3825
21/02/11,1401.25,1025.09,863.7695
18/02/11,1384.5,1018.4,853.813
17/02/11,1378,1014.805,853.462
16/02/11,1372.875,1016.385,854.5535
15/02/11,1372.5,1015.54,853.236
14/02/11,1360.875,1010.375,849.563
11/02/11,1361.5,1006.02,851.15
10/02/11,1356,995.7785,844.412
09/02/11,1363.75,997.3325,847.7075
08/02/11,1358.75,996.224,844.98
07/02/11,1347.25,994.616,836.308
04/02/11,1351.25,994.3515,839.92
03/02/11,1330.25,970.472,821.577
02/02/11,1337,967.6145,824.851
01/02/11,1334.5,971.3935,828.8555
31/01/11,1330.25,972.344,835.3055
28/01/11,1317.5,960.2805,829.3475
27/01/11,1336,973.2995,838.5385
26/01/11,1331.75,973.5,839.003
25/01/11,1325,973.908,839.75
24/01/11,1345.25,989.2405,843.314
21/01/11,1343.75,992.0275,842.665
20/01/11,1355,1005.4095,849.52
19/01/11,1372.875,1018.075,859.121
18/01/11,1369.125,1020.065,854.7695
17/01/11,1359,1022.765,854.9055
14/01/11,1368.125,1022.475,862.411
13/01/11,1381.125,1044.015,874.3325
12/01/11,1381.125,1059.51,882.3685
11/01/11,1377.5,1065.765,886.253
10/01/11,1368.25,1060.37,882.2865
07/01/11,1362.5,1049.57,879.9385
06/01/11,1372.25,1048.675,886.0975
05/01/11,1375.375,1041.59,884.0815
04/01/11,1397,1044.01,894.5895
30/12/10,1408.5,1060.305,911.001
29/12/10,1408,1072.635,913.4825
23/12/10,1378.75,1053.64,894.627
22/12/10,1388,1058.295,899.373
21/12/10,1384.5,1052.93,893.168
20/12/10,1380.5,1050.65,889.095
17/12/10,1371.625,1033.135,880.9465
16/12/10,1373.5,1038.835,880.7595
15/12/10,1388.5,1041.95,886.2915
14/12/10,1399.75,1042.37,884.657
13/12/10,1393.625,1049.855,884.529
10/12/10,1382.625,1044.705,874.5205
09/12/10,1386.625,1049.36,878.5275
08/12/10,1390.25,1050.48,882.3185
07/12/10,1423,1064.125,900.433
06/12/10,1413.375,1064.09,901.2445
03/12/10,1397.625,1050.21,891.54
02/12/10,1389.5,1053.05,890.165
01/12/10,1388.5,1059.36,889.2935
30/11/10,1379.25,1059.945,887.977
29/11/10,1358.5,1034.395,873.1295
26/11/10,1360.75,1026.905,868.292
25/11/10,1371.875,1029.78,870.3685
24/11/10,1374.375,1029.045,871.79
23/11/10,1369.25,1012.82,860.7155
22/11/10,1357,990.484,847.4415
19/11/10,1350,987.124,843.3745
18/11/10,1353.5,994.2325,847.397
17/11/10,1337,988.2475,839.587
16/11/10,1356.125,997.7675,846.753
15/11/10,1367.75,1003.85,850.115
12/11/10,1387.75,1011.665,862.4485
11/11/10,1405.75,1025.675,871.5385
10/11/10,1396.25,1016.3,870.751
09/11/10,1418.625,1017.845,878.3505
08/11/10,1389.25,998.312,860.803
05/11/10,1389.875,984.1695,857.2035
04/11/10,1371,962.0335,844.539
03/11/10,1352,962.892,838.733
02/11/10,1354.5,967.886,846.0365
01/11/10,1358,975.434,846.447
29/10/10,1341.75,967.443,841.8795
28/10/10,1330,958.869,837.0845
27/10/10,1328.375,962.1705,839.1225
26/10/10,1331.75,958.129,840.539
25/10/10,1341.25,956.1215,852.913
22/10/10,1320.75,948.3035,841.5635
21/10/10,1344.375,959.857,852.2455
20/10/10,1339.75,966.329,850.0465
19/10/10,1353.375,975.308,857.6875
18/10/10,1363.5,979.4895,858.357
15/10/10,1372.375,976.2905,855.435
14/10/10,1377,978.051,859.6035
13/10/10,1362,975.198,859.606
12/10/10,1346,974.2325,851.092
11/10/10,1350,968.506,847.3515
08/10/10,1336,959.2845,839.6405
07/10/10,1352.25,968.76,848.3125
06/10/10,1346.75,971.1915,847.973
05/10/10,1328.125,963.4915,836.772
04/10/10,1314.75,960.408,831.2375
01/10/10,1314.625,956.2995,830.573
30/09/10,1309,959.22,827.0555
29/09/10,1307.5,961.822,826.669
28/09/10,1291.5,958.7615,816.8725
27/09/10,1297.625,964.7415,820.2955
24/09/10,1297.5,965.2975,823.947
23/09/10,1291.125,968.441,823.711
22/09/10,1292.625,964.8285,824.5105
21/09/10,1276.875,972.005,821.3545
20/09/10,1279.75,978.4785,821.1945
17/09/10,1277.75,975.2695,815.0715
16/09/10,1271.875,971.973,815.2
15/09/10,1268.7,976.9385,816.9105
14/09/10,1259.375,979.102,816.367
13/09/10,1243.375,970.137,805.8975
10/09/10,1247.625,981.417,809.228
09/09/10,1254.25,984.9615,812.839
08/09/10,1256.5,988.366,812.2985
07/09/10,1252,981.5005,815.9345
06/09/10,1249.25,969.9145,811.8875
03/09/10,1246.25,969.6625,808.18
02/09/10,1248.125,973.692,811.553
01/09/10,1248.25,974.6295,809.534
31/08/10,1239.75,975.9835,804.775
27/08/10,1234.75,971.365,797.3345
26/08/10,1238.625,973.197,796.368
25/08/10,1237.5,976.524,801.8795
24/08/10,1220,964.3125,791.1025
23/08/10,1226.5,965.635,788.57
20/08/10,1227,964.333,790.083
19/08/10,1230.75,957.1115,786.245
18/08/10,1220.5,947.519,781.169
17/08/10,1226.125,951.5175,783.897
16/08/10,1222.75,953.969,782.7875
13/08/10,1214.625,946.7815,778.0325
12/08/10,1206.5,939.608,772.835
11/08/10,1201.75,923.5505,765.426
10/08/10,1194.625,909.9835,758.133
09/08/10,1204.5,908.1315,755.2435
06/08/10,1201.125,906.175,754.2105
05/08/10,1194,906.021,752.505
04/08/10,1197,907.6835,752.5
03/08/10,1185.75,897.2475,745.0065
02/08/10,1183.25,903.1025,747.47
30/07/10,1168.5,897.4655,748.2475
29/07/10,1164.25,890.5075,744.0245
28/07/10,1160.5,891.5255,743.387
27/07/10,1176,906.4985,759.0915
26/07/10,1186.25,917.5155,765.52
23/07/10,1194.625,927.869,776.611
22/07/10,1193.25,927.979,781.177
21/07/10,1191.375,928.553,781.388
20/07/10,1182.25,915.487,776.774
19/07/10,1185.625,915.05,777.2535
16/07/10,1197,923.2525,777.669
15/07/10,1209.875,942.3635,788.0445
14/07/10,1209.625,952.0855,793.5865
13/07/10,1211.25,959.975,800.2415
12/07/10,1204.625,958.2575,801.5675
09/07/10,1202.5,950.9015,793.585
08/07/10,1197.375,945.387,790.5015
07/07/10,1189.625,945.045,785.6705
06/07/10,1202.875,954.5605,792.5925
05/07/10,1208.25,964.863,799.002
02/07/10,1206,961.2485,793.89
01/07/10,1237,1001.3845,824.9595
30/06/10,1242.25,1011.975,827.8095
29/06/10,1235.25,1014.29,821.0935
28/06/10,1258.5,1019.325,834.9635
25/06/10,1248.25,1015.575,836.1765
24/06/10,1234.75,1003.94,823.3865
23/06/10,1234.75,1008.03,830.009
22/06/10,1235.625,1006.35,837.691
21/06/10,1257,1013.71,845.752
18/06/10,1250,1009.905,843.4315
17/06/10,1239.75,1001.086,837.4675
16/06/10,1235,1003.78,834.178
15/06/10,1224,999.3925,829.693
14/06/10,1226.625,1001.777,831.5825
11/06/10,1220.25,1007.055,834.7085
10/06/10,1218.75,1007.03,833.3095
09/06/10,1234.25,1029.245,850.395
08/06/10,1247,1045.485,866.514
07/06/10,1213.7,1014.845,838.4555
04/06/10,1203.5,992.9875,823.7865
03/06/10,1217.375,992.519,830.0655
02/06/10,1218,997.1335,832.7405
01/06/10,1223.75,1004.93,840.564
28/05/10,1210.75,977.2765,832.5015
27/05/10,1210.875,989.444,835.8785
26/05/10,1212.25,986.26,841.49
25/05/10,1193.875,976.302,833.826
24/05/10,1185.375,956.5325,821.812
21/05/10,1181.625,940.6385,819.2395
20/05/10,1189.625,961.4725,829.766
19/05/10,1202.25,980.8625,839.234
18/05/10,1215.875,981.3355,841.3785
17/05/10,1233.125,999.251,853.727
14/05/10,1237.625,993.6375,850.663
13/05/10,1236.25,984.0405,838.907
12/05/10,1239.375,976.155,832.019
11/05/10,1215.75,957.088,819.5695
10/05/10,1192.375,919.718,796.084
07/05/10,1200.925,945.434,822.0915
06/05/10,1181.625,925.7855,785.2365
05/05/10,1168.5,904.492,772.739
04/05/10,1184.625,904.3715,780.9035
30/04/10,1177.25,885.086,769.231
29/04/10,1168.375,883.025,767.2305
28/04/10,1162.625,882.449,766.071
27/04/10,1150.875,863.761,749.9755
26/04/10,1154.25,867.271,747.0635
23/04/10,1139.75,856.151,743.4295
22/04/10,1139,854.7475,740.015
21/04/10,1143.375,852.1535,741.7535
20/04/10,1143.625,847.637,743.9695
19/04/10,1131.875,841.635,742.016
16/04/10,1154.25,852.473,747.546
15/04/10,1152.875,850.83,746.366
14/04/10,1156.375,848.341,748.948
13/04/10,1148.75,846.6925,746.524
12/04/10,1161.125,853.203,753.341
09/04/10,1154.25,860.1345,751.4655
08/04/10,1147.25,861.9795,755.391
07/04/10,1137.625,850.1545,747.434
06/04/10,1128.375,842.488,744.162
01/04/10,1119.75,829.7215,735.346
31/03/10,1112.5,824.531,734.2515
30/03/10,1108.375,823.244,734.2945
29/03/10,1109.375,824.262,740.695
26/03/10,1097.25,819.4555,736.855
25/03/10,1093.25,819.006,732.6485
24/03/10,1092.375,817.922,731.7375
23/03/10,1101.125,814.321,732.303
22/03/10,1100.75,813.473,732.1105
19/03/10,1113.5,822.46,738.7535
18/03/10,1122.75,821.114,734.3035
17/03/10,1126.5,818.2875,734.4235
16/03/10,1119,815.2655,739.1455
15/03/10,1104.125,806.0505,733.5405
12/03/10,1112.5,808.7615,734.3695
11/03/10,1105,809.3755,736.029
10/03/10,1122.5,825.158,752.146
09/03/10,1117.875,822.874,746.6465
08/03/10,1129.875,827.418,746.5555
05/03/10,1135,835.758,755.1565
04/03/10,1135.375,831.381,751.6815
03/03/10,1136.375,833.4865,755.092
02/03/10,1121.25,829.108,750.1475
01/03/10,1115.625,822.1045,744.402
26/02/10,1110.375,817.263,729.89
25/02/10,1093.625,809.703,714.6945
24/02/10,1098,809.463,711.071
23/02/10,1109.5,816.89,719.1265
22/02/10,1117.5,821.6605,722.319
19/02/10,1109.875,821.947,720.65
18/02/10,1111.75,816.947,711.1745
17/02/10,1118.625,815.416,709.4725
16/02/10,1115.25,816.4945,711.826
15/02/10,1098.875,807.6405,701.2605
12/02/10,1080.125,795.3795,691.5455
11/02/10,1077.875,786.5775,690.6795
10/02/10,1072.5,779.914,685.46
09/02/10,1069.625,778.7865,685.613
08/02/10,1067,779.7415,684.4805
05/02/10,1055.125,771.3475,673.2405
04/02/10,1092.875,790.327,690.636
03/02/10,1116.875,799.0815,698.767
02/02/10,1112.5,797.8055,698.127
01/02/10,1084.25,779.896,682.54
29/01/10,1080.625,775.4195,671.532
28/01/10,1089.875,779.2895,672.057
27/01/10,1094.75,778.6,675.5845
26/01/10,1092,775.516,677.062
25/01/10,1099.375,775.9265,679.4665
22/01/10,1090.25,771.225,674.136
21/01/10,1106.125,785.823,682.8985
20/01/10,1124.625,794.364,690.2745
19/01/10,1133.5,791.994,691.5805
18/01/10,1135.125,789.158,694.67
15/01/10,1130,785.8105,694.1035
14/01/10,1137.875,784.8775,698.4045
13/01/10,1130,778.479,695.3215
12/01/10,1152,793.9905,713.158
11/01/10,1155.5,796.0455,715.5675
08/01/10,1124.25,785.1185,702.154
07/01/10,1130.5,788.355,709.779
06/01/10,1127.5,784.948,705.397
05/01/10,1124.25,779.457,701.013
04/01/10,1117.25,775.8655,690.154
30/12/09,1090,760.854,685.6465
29/12/09,1104.5,765.87,690.2475
23/12/09,1082.875,758.6605,678.94
22/12/09,1089.125,762.2095,681.254
21/12/09,1109.375,774.082,688.73
18/12/09,1105.5,769.2045,682.1545
17/12/09,1119.25,779.694,694.0455
16/12/09,1135.75,779.432,694.2655
15/12/09,1118.5,768.728,688.266
14/12/09,1121.875,765.9685,691.043
11/12/09,1132,769.902,695.5585
10/12/09,1127.125,765.5025,692.7455
09/12/09,1141.625,774.194,701.6815
08/12/09,1155.5,780.3905,708.348
07/12/09,1145,772.708,699.172
04/12/09,1196.75,797.909,720.561
03/12/09,1213.5,805.455,729.988
02/12/09,1212,803.2085,727.513
01/12/09,1193,791.2195,719.7385
30/11/09,1173.875,780.5035,711.985
27/11/09,1165.5,781.0355,709.0495
26/11/09,1182.875,785.7315,715.3775
25/11/09,1178.125,783.0155,705.591
24/11/09,1166.75,780.7215,706.054
23/11/09,1167.75,779.305,702.6385
20/11/09,1141.25,768.1825,690.934
19/11/09,1135.75,763.6065,682.194
18/11/09,1147.5,767.8405,683.22
17/11/09,1133.25,761.417,674.213
16/11/09,1129.375,744.341,675.809
13/11/09,1105.75,744.412,663.7945
12/11/09,1115.375,746.971,673.2715
11/11/09,1115,742.0965,668.6675
10/11/09,1100.625,734.0205,658.9185
09/11/09,1107.625,738.367,659.282
06/11/09,1095.875,735.363,660.4445
05/11/09,1088.5,732.282,657.347
04/11/09,1090.875,737.8285,660.0165
03/11/09,1059.5,722.468,649.2035
02/11/09,1057,714.548,644.6485
30/10/09,1042.25,703.9395,630.1765
29/10/09,1037.25,701.744,627.821
28/10/09,1033.625,699.387,631.8425
27/10/09,1038.625,699.3885,634.4705
26/10/09,1054.5,701.924,644.6625
23/10/09,1061.5,706.678,647.5985
22/10/09,1053.875,704.0625,637.343
21/10/09,1053.625,704.061,634.6575
20/10/09,1062.875,710.3355,646.6785
19/10/09,1052.5,705.1685,645.531
16/10/09,1047.625,703.6715,640.945
15/10/09,1053,706.3565,648.9385
14/10/09,1062.75,713.3295,665.903
13/10/09,1061,716.6275,672.0375
12/10/09,1055.375,714.9495,668.1475
09/10/09,1049.125,711.56,658.4215
08/10/09,1049.875,711.6555,653.945
07/10/09,1043.625,710.261,657.09
06/10/09,1029.5,698.606,645.845
05/10/09,1004.875,687.212,629.5165
02/10/09,1000.75,685.448,629.5005
01/10/09,1005.25,690.0875,629.0685
30/09/09,998.5,682.618,623.1125
29/09/09,990.625,680.304,623.3755
28/09/09,991.125,676.767,624.6075
25/09/09,994.25,676.638,621.0955
24/09/09,1011.875,685.97,626.8395
23/09/09,1012.5,685.116,616.457
22/09/09,1014.875,686.3295,621.5175
21/09/09,998.125,681.3135,617.27
18/09/09,1013,689.093,620.141
17/09/09,1019.5,691.5615,616.701
16/09/09,1016.375,692.095,616.2095
15/09/09,996.75,683.2435,604.8995
14/09/09,996.75,683.948,601.9925
11/09/09,1003.25,687.675,600.8405
10/09/09,989.625,680.81,597.0635
09/09/09,997.625,685.7965,603.159
08/09/09,1002.625,693.6475,606.716
07/09/09,992.875,692.5265,605.5415
04/09/09,988.125,693.8135,604.969
03/09/09,982.75,687.9355,600.795
02/09/09,959.875,675.066,592.457
01/09/09,952.375,664.7185,586.618
28/08/09,953.125,663.5975,583.8805
27/08/09,943.25,662.325,582.8475
26/08/09,945,662.1555,581.608
25/08/09,949,662.548,578.2705
24/08/09,952.625,665.429,577.593
21/08/09,947,660.939,572.512
20/08/09,942,662.121,570.563
19/08/09,938.625,664.3215,571.841
18/08/09,936.625,664.0375,569.43
17/08/09,935.125,664.0325,573.203
14/08/09,955.5,670.126,577.393
13/08/09,954.75,668.78,575.7575
12/08/09,945.375,667.638,574.261
11/08/09,944.375,667.969,573.6705
10/08/09,949.25,669.4735,571.5245
07/08/09,958.25,669.5,572.5335
06/08/09,962.375,669.3885,569.557
05/08/09,962.5,669.3085,567.2605
04/08/09,957,664.581,564.851
03/08/09,957,667.342,567.0095
31/07/09,937.75,664.2465,567.0825
30/07/09,932.25,663.0775,565.3595
29/07/09,933.25,661.199,569.1835
28/07/09,949.625,667.3115,576.0495
27/07/09,955.5,670.15,579.5835
24/07/09,950.625,668.9125,578.486
23/07/09,952.625,669.7065,576.858
22/07/09,946.875,667.236,577.873
21/07/09,947.75,666.4205,576.929
20/07/09,952.5,669.502,577.1505
17/07/09,936,663.359,573.424
16/07/09,935.125,663.5165,570.3205
15/07/09,934,663.8695,569.3185
14/07/09,923.25,660.195,566.099
13/07/09,908.5,651.8395,565.181
10/07/09,911.5,654.931,561.688
09/07/09,913.25,654.05,563.527
08/07/09,919.375,660.4945,570.5265
07/07/09,924.875,661.665,571.1245
06/07/09,923,662.9075,571.077
03/07/09,932.5,666.024,570.4415
02/07/09,932.75,662.9805,570.018
01/07/09,934.875,663.0305,567.6735
30/06/09,937.75,665.8955,566.5305
29/06/09,937.625,668.413,567.917
26/06/09,942.5,670.582,571.98
25/06/09,935.75,670.5735,574.239
24/06/09,931.125,662.52,563.2495
23/06/09,920.5,659.058,565.158
22/06/09,921.625,665.842,561.5215
19/06/09,934.5,671.36,569.1935
18/06/09,938.625,671.934,576.127
17/06/09,932.125,672.165,572.6455
16/06/09,935.375,673.804,569.8305
15/06/09,932.125,672.6505,569.8105
12/06/09,943.625,674.1065,575.024
11/06/09,950.25,677.4935,577.136
10/06/09,957.5,681.4205,585.324
09/06/09,954.25,684.0545,589.778
08/06/09,945.125,683.0415,595.716
05/06/09,969.875,687.455,604.9785
04/06/09,969,683.579,594.179
03/06/09,977.875,688.7895,593.0705
02/06/09,976.75,688.149,594.7875
01/06/09,984.375,692.4165,600.413
29/05/09,973.75,691.807,604.8135
28/05/09,953.75,686.5185,598.431
27/05/09,950.25,681.4525,594.055
26/05/09,943.5,677.803,595.3655
22/05/09,956.125,683.921,602.547
21/05/09,938.75,681.315,599.7555
20/05/09,934,681.1275,600.001
19/05/09,923.125,678.7985,597.0285
18/05/09,925.375,686.6365,606.5075
15/05/09,927.25,682.9805,609.5935
14/05/09,924.25,679.621,610.368
13/05/09,924.875,678.0665,608.878
12/05/09,918.5,672.6225,601.604
11/05/09,912.75,671.362,604.0705
08/05/09,912.25,678.4725,606.2075
07/05/09,912.5,682.839,604.1675
06/05/09,906.75,681.925,602.5965
05/05/09,906.5,676.872,600.6695
01/05/09,883,665.661,593.236
30/04/09,886.125,668.0685,599.3825
29/04/09,896.375,677.122,607.1975
28/04/09,894,685.593,611.9765
27/04/09,909.625,693.364,624.5545
24/04/09,908.25,685.1115,618.042
23/04/09,896,687.253,615.768
22/04/09,885.5,682.4185,609.6825
21/04/09,888.75,685.632,608.65
20/04/09,873.5,675.2785,600.636
17/04/09,871.25,666.8835,588.5305
16/04/09,884.75,671.831,593.7565
15/04/09,891.625,674.684,596.546
14/04/09,891.25,671.2215,598.978
09/04/09,882.125,664.0255,600.1915
08/04/09,883.625,668.15,602.497
07/04/09,879.5,662.873,599.445
06/04/09,874.875,648.676,588.167
03/04/09,903.25,672.539,610.098
02/04/09,906.25,678.0285,618.2385
01/04/09,922,696.7945,641.5715
31/03/09,917.5,690.2135,642.216
30/03/09,925.5,703.4595,653.994
27/03/09,925.5,692.3845,646.3
26/03/09,936.875,690.6825,645.3445
25/03/09,925.125,683.351,632.823
24/03/09,926.25,684.0835,631.8435
23/03/09,951,699.222,654.626
20/03/09,955.5,702.807,660.812
19/03/09,946.875,696.293,656.0635
18/03/09,902,688.946,646.8755
17/03/09,917.75,706.504,653.6215
16/03/09,921.25,707.673,650.607
13/03/09,924,716.165,659.372
12/03/09,919.875,720.034,668.0515
11/03/09,899.75,705.6895,653.627
10/03/09,906.5,711.4415,653.852
09/03/09,929.25,736.189,670.5955
06/03/09,936.875,738.6865,657.6205
05/03/09,913.125,727.448,645.399
04/03/09,909.75,725.2525,644.804
03/03/09,919.25,729.442,654.1485
02/03/09,943.375,748.268,667.1385
27/02/09,947.875,748.9265,667.9145
26/02/09,940.75,737.7545,658.183
25/02/09,967.375,756.157,673.205
24/02/09,987,773.997,682.528
23/02/09,986.375,769.9795,676.1595
20/02/09,985,780.319,689.0975
19/02/09,977,769.865,681.029
18/02/09,964.375,767.479,680.0475
17/02/09,965.125,764.2455,676.758
16/02/09,942.75,737.333,660.1445
13/02/09,937.375,728.0295,647.4325
12/02/09,943.625,738.5665,665.0415
11/02/09,930,719.6935,645.4875
10/02/09,902.875,695.501,610.7555
09/02/09,898,691.1595,603.3615
06/02/09,913.5,711.093,621.809
05/02/09,917.375,714.3185,628.987
04/02/09,903.625,698.8945,624.918
03/02/09,903.25,701.233,633.7375
02/02/09,916,717.7835,645.852
30/01/09,919,714.509,641.9615
29/01/09,885.375,677.1965,622.226
28/01/09,893.25,674.6855,626.073
27/01/09,896.75,679.8585,636.249
26/01/09,908.375,695.6515,655.2335
23/01/09,874.375,681.8795,642.6225
22/01/09,853.875,657.22,619.4035
21/01/09,854.875,661.236,619.35
20/01/09,844.125,652.464,603.8785
19/01/09,837.75,634.248,574.38
16/01/09,829,625.2105,556.1435
15/01/09,811.5,617.981,556.854
14/01/09,824.375,624.9065,565.42
13/01/09,821,618.8045,561.303
12/01/09,837.75,626.5165,562.233
09/01/09,850.625,624.6,559.712
08/01/09,849.125,622.1995,561.0865
07/01/09,856.25,628.8245,571.653
06/01/09,846.125,631.3885,577.6255
05/01/09,856.75,627.6995,589.763
02/01/09,872.125,625.381,600.223
30/12/08,869.875,613.5835,599.294
29/12/08,880.625,616.425,601.5405
23/12/08,843.75,603.6705,570.352
22/12/08,847.5,604.411,571.805
19/12/08,837.375,599.2835,558.8825
18/12/08,863.875,596.666,563.175
17/12/08,861.875,605.6685,557.0875
16/12/08,835.875,610.1735,546.864
15/12/08,826.75,610.7685,546.628
12/12/08,820.125,613.56,547.5845
11/12/08,824.375,624.3155,551.554
10/12/08,794,613.0415,536.841
09/12/08,769.375,598.2925,521.526
08/12/08,769.75,597.3785,518.822
05/12/08,760.375,597.428,520.0025
04/12/08,773,611.0015,529.7405
03/12/08,769.875,609.391,522.5565
02/12/08,776.25,611.3855,520.4895
01/12/08,786.75,622.6,525.8525
28/11/08,814,636.8745,530.832
27/11/08,813.75,630.011,527.505
26/11/08,814.75,628.664,530.867
25/11/08,811.5,627.11,534.079
24/11/08,819.625,643.9595,545.6875
21/11/08,766.5,609.3825,513.185
20/11/08,741.625,593.0605,500.9425
19/11/08,749.875,590.4395,496.559
18/11/08,737.25,583.7755,491.5165
17/11/08,739.5,583.5205,493.3785
14/11/08,738.5,580.995,498.8545
13/11/08,713.75,570.8175,480.0325
12/11/08,728.125,581.587,477.6455
11/11/08,737.75,581.5895,474.892
10/11/08,752.375,586.013,479.303
07/11/08,738.625,577.8605,467.9705
06/11/08,746.75,581.1735,469.661
05/11/08,753.5,584.1195,471.788
04/11/08,737.625,575.9515,463.6075
03/11/08,731.75,571.859,455.907
31/10/08,729.625,573.312,451.99
30/10/08,763.75,586.625,463.4405
29/10/08,756.625,588.068,467.665
28/10/08,737.75,591.501,472.302
27/10/08,725.5,583.724,471.6375
24/10/08,702.5,557.003,450.815
23/10/08,723,563.3455,446.643
22/10/08,750.75,583.639,458.1205
21/10/08,776.5,587.23,455.8895
20/10/08,799,595.402,459.946
17/10/08,792.75,589.218,457.8805
16/10/08,818.5,608.445,474.9655
15/10/08,847.75,623.735,484.347
14/10/08,841,615.4615,479.627
13/10/08,848.25,622.3825,490.1945
10/10/08,909.25,669.5985,534.586
09/10/08,885.125,645.8435,509.969
08/10/08,908.25,665.2215,521.38
07/10/08,879.25,646.2935,502.5585
06/10/08,856,631.1095,488.216
03/10/08,835.25,604.6075,472.394
02/10/08,859.125,619.536,487.441
01/10/08,878,623.935,494.7375
30/09/08,890.75,624.1235,494.0755
29/09/08,890.75,620.1205,494.0195
26/09/08,885.5,605.819,480.9405
25/09/08,888.75,603.9555,478.698
24/09/08,892.25,607.5905,480.6245
23/09/08,895.75,607.575,482.7125
22/09/08,881,603.624,477.881
19/09/08,853.25,596.739,471.448
18/09/08,863.625,599.8655,475.1195
17/09/08,799.25,562.304,446.8135
16/09/08,779.625,548.8,436.7555
15/09/08,777.125,546.4055,433.084
12/09/08,753.875,534.209,424.846
11/09/08,741.75,533.3645,423.81
10/09/08,775,548.886,440.4535
09/09/08,790.75,558.6425,448.559
08/09/08,807.25,568.1465,457.8205
05/09/08,802.375,562.099,453.9035
04/09/08,808.125,557.731,453.6195
03/09/08,799,553.7995,450.4675
02/09/08,800.5,552.016,448.827
01/09/08,827.125,565.5525,458.5325
29/08/08,834.75,567.2005,456.8335
28/08/08,835.125,565.42,454.9495
27/08/08,830.25,564.0475,450.389
26/08/08,818.375,559.373,445.091
22/08/08,827,557.502,444.731
21/08/08,827.25,558.2855,442.009
20/08/08,811.25,550.519,436.0715
19/08/08,789.875,538.6685,425.019
18/08/08,796.875,541.3185,426.7985
15/08/08,785.625,534.2945,422.697
14/08/08,825.625,554.405,441.3705
13/08/08,821.25,551.5435,437.2515
12/08/08,813.25,545.4735,427.6655
11/08/08,858.125,570.955,446.623
08/08/08,858.5,568.9705,446.874
07/08/08,877,568.921,450.4555
06/08/08,882.125,570.9535,451.78
05/08/08,883,570.008,451.4775
04/08/08,907.875,582.289,461.0255
01/08/08,911,585.0995,460.788
31/07/08,915,585.3365,461.081
30/07/08,905.8,581.509,457.401
29/07/08,922.75,588.708,464.132
28/07/08,926.375,588.9035,466.0205
25/07/08,926.375,590.0815,465.057
